Gene	uvb1_S1	uvb2_S2	uvb3_S3	uvb4_S4	clone2a_S5	clone2b_S6	clone2c_S7	clone2d_S8
IGHV5-5	0	0	0	0	0	0	0	0
KIT	143.326	14.949	99.8595	133.077	241.018	304.802	111.156	213.815
HNRNPDL	27.5511	0	0	2.37866	0.114602	0	6.97938	10.2829
TUSC2	0	0	0	0	0	0	0	0.623807
DEFB42	0	0	0.147315	0	0	179.429	0	10.9784
GM37050	0	0	0	0	0	0	0.143328	0
FAM169B	4.19408	0	0	19.8908	0	0	0	4.84146
OLFR999-PS1	0	0	0	0	0	0	0	0
FAM20A	0	0	0	0	0	0	0	0.458347
KCNK15	0	0	1.52739	0	0.381611	5.87241	0.229581	4.22701
SLC44A1	2.67203	0	0.109194	13.8617	7.18601	0	23.716	37.0426
A430105I19RIK	0	0	0	0	0	0	0	0
IL12RB2	0.0838352	0	0.0170483	0.0682428	0.299224	0.290353	0.0166907	0.401394
LZTFL1	1.2049	138.996	11.9495	0	155.815	10.2135	0.580145	13.3848
GM14243	0	0	0.28518	65.041	49.0388	0	3.47477	0.0413979
GM15324	0	23.4894	0	19.2653	0	32.1962	0	0
GM38661	0	0	0.00317125	0	0	0	0.0740463	0.502665
GM9112	0	0	0	0	0	0	0	0
IL7R	0.116113	0	11.9526	61.2643	0	77.374	0	0
GM6578	0	5.55068	3.66032	0	0	0	0	3.90605
GM33756	0	0	0	0	0	0	0	0
GM44152	0	21.8997	0	0	124.069	0	0	0
GM29490	0	0	0	0	0	0	0	0
GM29124	0	0	32.8136	0	0	0	0	0
DOCK1	0	0	0	0	0	0	7.10086	0
XPR1	0	2.52424	2.76388	0	0	22.2961	0.0411699	1.15307
VMN1R200	0	28.6481	35.5855	15.3856	20.9214	9.82098	26.7107	3.07637
4932415M13RIK	0	0	0	0	0	0	0	0
GM16235	0	0	0	0	55.1542	0	41.1823	0
GM14120	0	0	0	0	0	0	0	0
4930453N24RIK	0	0	6.69235	0	0	0	0	14.5846
BSDC1	22.6993	19.4272	26.0147	48.6243	0.848526	0	132.548	42.3088
OLFR606	0	0	0	0	0	0	0	0
GM7935	0	0	0	0	0	0	0	0
TRIM65	0.0132702	0.00449839	7.43628	27.5165	3.40033	0	10.95	30.302
GM6947	0	0	0.0163717	5.02284	0	0	0	0
OLFR1279	0	0	0	0	0	0	0	0
HCAR2	9.88451e-10	1.12901e-09	4.10875e-08	1.10702e-08	2.22912e-08	0	9.52788e-08	1.89314e-08
MRPS6	0.393077	3.28357	12.9025	5.84238	0	0	0.33223	0
VEZF1	0	0	0	0	13.6526	0	8.16895	0
GM38699	0	0	0	0	0	0	0	0
SERINC3	20.4117	8.03292	6.39181	4.37301	24.1276	0	2.55251	4.78194
GM29680	42.9198	0	29.0619	44.1311	0	0	0	22.7753
GM4736	0	0	0	0	0	0	0	0
4930590L14RIK	0	0	0	0	0	0	0	0
A430089I19RIK	0	0	0	0	0	0	0	0
SLC12A2	0	0.072617	26.372	27.4769	61.6742	0	0	56.1674
GM17152	12.0353	21.2394	12.8294	3.26656	26.6755	0	30.2478	42.587
OLFR616	0	0	0	0.85522	0	0	3.39754	5.39619
RNF113A1	10.5128	11.6351	15.915	9.4058	9.33208	17.295	22.8065	43.6613
GM12752	0	0	0	0	0	0	0	0
GM21396	0	0	0	0	0	0	0	0
GM30085	1523.66	982.468	827.006	479.159	1669.97	1463.25	1332.18	2161.58
GM9860	0	0	0	0	0	0	0	0
PROX2	0	0	0	0.124395	0	0	0	0
4930518J21RIK	0	0	0	0	0	0	0	32.7698
GM5152	282.786	300.494	305.502	358.334	205.18	436.846	413.821	420.346
TMF1	10.9425	0	2.28398	2.93764	0	0	0	10.3842
AC126553.3	0	0	0	0	12.6047	0	0	3.76328
GM18703	0	0	0	4.03952	0	0	5.20691	2.6923
GM45350	0	0	0	0	0	0	0	0
EIF4A3	0	11.181	20.9368	55.4042	0	0	0	37.0248
IGIP	0	0	0.0165884	0	0	2.05885	0	0.0582904
GM7419	0	15.0522	0	0	0	0	5.79965	0
AC123533.3	0	0	0	0	0	0	0	0
FMO5	15.5329	0	13.3229	4.1973	5.17936	0	11.4893	17.9169
GYS1	208.983	32.5632	89.5769	118.29	70.5473	0	7.47881	57.3728
HOOK3	0	0	0	0	0	3.10864	18.8829	24.8743
ARHGEF26	0	0	3.24358	0	0	0	9.80493	6.49518
GM16541	2.4057	3.84575	0.558163	4.30923	0	0	1.31112	1.57957
METTL11B	0	0	0	0	0	0	0	0
GM5538	0	0	0	0	0	0	0	0
TDGF1-PS2	0.258845	0	0.0882744	0	0	0	0	0.11648
GM45141	0	0	0	0	0	0	0	0
A530095I07RIK	0	0	0	0	0	0	0	0
PEG3	0	0	1.25751	1.78036	1.02365	0	0	35.8482
RPS12-PS5	0	0	0	0	0	0	0	0
4930432M17RIK	132.836	25.8751	51.953	1.27774	0	0	0	9.10233
ACOT10	0	0	0	0	0	0	0	0
GM28548	0	0	0	0	0	0	0	27.442
GM29537	0	0	0	2.2469	34.2701	0.358206	0	0
GM33206	0	0	0	0	0	0	0	0
UQCRH-PS2	0	0	24.2503	0	0	0	0	0
GM14918	0.7005	11.5958	5.41186	2.57145	15.3383	0	5.44784	11.1453
GM12956	0	7.4456	19.1481	12.4635	36.9899	0	5.53738	0.909722
TIMM44	3.56626	0	0.849758	2.09373	0.999028	0	24.5911	4.35738
GM12438	0	0	0	0	0	0	0	0
GM6491	0	3.58269	0	0	0	0	1.83991	0
AA467197	5.27501	3.53108	10.5533	6.40177	9.18943	20.3777	8.00642	8.23552
GM9871	0	0	9.47565	0	0	0	0.15454	2.03802
GM19228	0	98.263	23.1171	160.737	0	0	4.27125	6.38511
GM13410	0	0	0	0	0	0	0	0
AC115735.1	0	0	0	0	0	0	0	0
5033426O07RIK	3.77117	0	6.12908	0	0	77.2118	0	0
STARD3	25.2946	213.341	78.9252	104.229	25.1159	22.4308	72.6139	70.1719
CEACAM18	0	0	0	0	0	0	0	0
GM45447	0	0	0	0	0	0	0	0
GM47591	0	0	0	0	0	0	0	0
DRD3	0	0	0	0	0	0	1.17869	4.32763
GM8534	0	12.3712	106.708	167.453	122.682	0	258.618	243.14
GM18907	0	0	0	7.41115	0	0	2.93698	9.14255
GM11861	0	0	0	0	0	0	0	0
VMN2R38	0	0	3.50865	0	0	0	0	0.419574
4930566F21RIK	8.38664	68.0435	6.41163	0	30.469	0	47.498	14.2127
PPFIA4	53.9128	0	5.35396	0	0	0	31.5362	32.5058
GM47109	0	0	0	0	0	0	0	0.266961
TXNL4A	28.4451	45.6337	90.9347	21.4627	18.3335	0	48.1425	32.7834
PGK2	0.084755	0	0	5.38272	14.7312	0	0	5.49657
TRIM13	4.65756	18.9888	159.957	262.263	0	0	9.44006	0.00987439
GM17229	0.167068	17.9298	10.6532	10.3439	17.1924	19.7951	16.0599	33.3835
LOXL4	0	0	1.11571	0	0	0	6.00261	0
4930417O22RIK	0	0	0	0	0	0	19.4828	15.4468
GM13211	0	0	0	0	0	0	0	0.32979
GM43604	33.2482	0	54.9456	18.7404	0	0	45.5768	22.8598
ADRA2C	0.0946086	0	0.234932	0.0213613	0.0081308	0	0.0478105	0.0832493
NUFIP1	3.70043	1.63328	4.73841	0.736261	0.827494	0	0.119585	7.15427
OLFR1086	0	0	0	0	121.534	0	0	0
GM15888	0	0	0	0	0	0	0	0
GM5368	0	0	0	0	0	0	0	0
CR556704.1	86.5951	0	0.260604	178.033	263.027	0	117.42	26.7952
FOXK1	0	0	0	0	0	0	0	0
GM44339	0	0	0	0	0	0	0	0
GM17091	98.054	0	0	58.1924	0	0	0	0
GM3555	0	0	0	0	0	0	0	0
RMND5A	19.9477	14.265	25.5679	17.8912	20.072	20.969	7.43797	19.5118
ZFP607B	0	2.43676	0.494863	0.0704632	0	0	0	1.75474
GM12649	0	0	0	0	0	0	11.8172	0
NCTC1	0	0	0	0	0	0	0	0
VMN1R203	0	0	6.90521	0.501838	0	0	0.500599	11.1568
GM6890	0	0	0	0	0	0	0	0
CD36	36.1528	30.6797	21.5296	0	0	0	0.170906	9.53046
GM44874	0	0	0	0	0	0	0	0
GM15592	0	0	0	0	0	0	0	0
AC170751.2	0	0	0	0	0	0	0	0
HGFAC	4.13048	0.0384864	0.117276	1.85445	0.922249	1.16861	0.291213	4.29406
4833411C07RIK	48.6611	0	0	0	0	0	0	0
DENND6A	14.9363	11.903	0	0	15.9166	0	0	0
GM15725	0	0	0	0	0	0	6.13001	5.71452
UNC50	0	0	41.0683	0	0	0	7.48363	3.15857
METAP1	16.6263	20.095	17.404	15.5209	20.3482	8.42332	9.98516	19.2861
AC121542.1	0.191365	0.442152	0.0177666	1.43812	0	0	0.44304	1.26124
OLFR23	9.99401	26.1127	0.438649	21.5607	15.9866	0.430419	0.0772477	38.9516
GM31717	0	0	5.24558	0	0	0	0	0
CD2	0	0	0	0	0	0	0	0
OLFR99	0	7.31934	0.0281501	0.0343536	0	0	0	0
SERPINA3A	0	0	0	0	0	0	0	16.2518
DUSP26	0	0	1.37717	6.72096	0	0	0.406105	8.57539
PIP5K1A	40.6319	0	19.1948	7.87491	52.9804	0	26.4176	18.1069
GM45477	0	0	0	0	0	0	5.36253	21.1062
GM14251	0	0	0	0	0	0	0	0
DYNLT1-PS1	0	0	0	0	0	0	0	0
CHFR	0	0	0	0	0	0	0	0
C130032M10RIK	2.26824	0	0	0	0	0	28.7417	0
CARTPT	0	0	17.1478	3.54522	0	0	0	7.5511
SLC29A4	0	0	0	0	0	0	0	0
ZFP965	0	0	0.0452805	0	0	0	4.4563	0
GM4910	0	0	0	0	0	0	0	18.0155
GM47643	0	0	0	0	0	0	0	0
GJD4	0	0	0	0	0.0354267	0	0	0
OLFR1204	0	0	0	0	14.3333	0	0	0
CSTF2	0.380474	42.6453	26.0644	20.5744	7.19002	0.0691152	47.878	24.3019
GM48805	0	0	0	0	0	0	0	0
GM17140	0	0	0	0	0	0	0	0
GM20735	394.694	161.598	98.2013	64.086	0	13.9141	0	45.6576
GM38317	0	0	0	0	0	30.0845	0	0
BC046401	0	0	0	0	0	0.744215	4.25282	0
FAM92B	0	0	19.4488	16.7683	0	0	5.31107	2.02244
GM16233	0	0	3.07757	0	0	0	0	0
CT025619.1	0	0	0	0	0	0	0	0
UMODL1	0	0	0	0	0	0	0	0
ZFP174	0	0	0	0	0	0	0	0
COL6A6	6.73549	7.20927	16.3651	19.0568	0	0	1.70233	0.121212
OGFOD2	0.0331711	7.53387	4.31207	7.05016	28.214	0	1.17888	9.75744
GTF2E1	0	0	0	0	0	0	0	13.2785
ECSCR	71.4043	0	29.8789	4.49365	6.11939	0.0755059	7.53493	5.69256
GM48793	0	0	0	0	0	0	0	0
GM5645	0	0	0	0	0	0	0	0
PCDHB5	0	0	0	0	0	0	0	4.62536
GM13973	28.3145	12.5342	9.008	2.01163e-08	23.0241	0	19.566	3.49371e-07
HGH1	38.34	0	14.7764	3.36	0	0	16.6548	7.28294
GM18077	0	0	0	0	0	0	0	0
OLFR160	0	0	0	0	0	0	0	0
B3GLCT	0	5.80596	1.78923	43.0521	0	0	35.0965	0
GTPBP4-PS3	0	0	0	0	0	0	0	0
OLFR1402	0	0	0	0	0	0	0	0
GM37252	0	0	0	0	0	0	0	0
GM12120	0	0	0	0	0	0	0	0
GM22513	0	466.497	127.493	6.50875	161.921	0	92.2895	206.096
WEE1	6.30427	0	13.8767	7.79781	0	0	0	4.24085
SOX6OS	0	0	0	0	0	0	0	0
SAT2	58.2101	27.2852	42.6984	165.841	25.9728	336.207	0.000181045	55.6951
C530025M09RIK	0	0	0	4.20504	0	6.6851	2.90656	8.2259
E330037G11RIK	0	1.40142	9.67423	0	0	0	0	0
AC164304.1	0	3.51773	0.935007	0	0	195.794	23.5301	22.6102
CES2G	0	0	0	0	0	0	3.13259	16.2845
ZFP366	4.49658	0	0	2.51847	0	0	1.96622	7.84046
SERPINA1E	0	0	0	0	0	0	0	0
GM14121	0	0	2.04117	2.51639	0.0290795	0	2.0906	2.26617
AKR1C20	2.02033e-06	10.5471	7.56511	0.0138724	1.29142e-06	4.67383e-06	0.0868608	0.322383
3830432H09RIK	0	0	0	0	0	0	0	0
CHST12	0	0	0	0	0	0	0	0
GM15571	0	0	0	0	0	0	0	0
GM18059	0	0	0	0	0	0	0	0
GM10610	0	0	0	0	0	0	0	0
GM18063	0	0	0	0	0	0	0	0
GM11839	0.0877051	0	0.0617449	0.0656079	0.106399	0	0	0.190305
FLYWCH2	0	13.4034	3.55391	10.9132	3.44413	0	0.319158	2.71029
IFNAR2	124.528	86.5556	47.7274	119.75	132.528	61.9352	40.7121	45.6059
SERPINA3B	0	0	0	0	0	0	0	0
UBE4B	149.641	71.7493	76.2503	203.327	57.6736	280.116	44.6437	57.287
ZBTB21	0	0	3.66011	7.85181	3.95049	0	7.61323	5.46454
COL11A1	1.31836	0	0	0.767024	0.114174	0	0	0
OLFR494	0	0	0	0	0	0	2.91371	9.94099
GBP2	0	0	0	0	0	0	5.58205	0
UGT1A2	0	0	0	0	0	0	0	0
IAH1	88.2058	45.2794	65.4692	37.9478	55.3727	138.966	70.5814	73.8069
GM28560	0	0	0	0	0	0	0	0
GM26542	0	0	0	0	0	0	0	2.38171
N-R5S111	0	0	0	0	0	0	0	0
GM45237	0	0	0	0	0	0	0	0
KDM7A	18.0696	0	0.816925	0	0	0	14.1972	6.49713
GM36943	0	0	0	0	0	0	0	0
LEPROTL1	0	0	0	0	0	0	0	0
ODF1	0	0	0	0	0	0	0	0
CCDC144B	0	0	0	0	0	0	0	0
GM15866	0	0	0	0	0	0	0	0
GM37973	0	0	0	0	0	0	0	0
OLFR1427	0.0268786	0	0	1.01564	0	0	0.0123236	0.228971
OLFR43	2.40119	0	43.3633	128.512	0.0833249	364.291	20.5938	27.3711
ANKFN1	218.069	25.3807	69.998	161.396	71.4894	238.187	90.4139	51.3765
TRAV5N-2	0	0	28.1463	32.5175	0	0	20.7266	9.2904
GM47234	0	0	0	0	0	0	0	0
4930445N08RIK	0	0	0	0	0	0	0	4.95655
AKNA	3.21045	6.11216	12.2849	6.60979	0.644106	0	6.94001	8.63597
MPHOSPH10	0.21956	0	0	0.104319	0	129.855	0	0.111897
FAM180A	0	0	0	0	0	0	0	0
GM11292	0	0	0	0	0	0	0	0
GTPBP1	0	42.0478	26.2214	0.200567	18.2738	0	13.8535	0.552815
OLFR151	0	0	0	0	0	0	0	0
UBALD1	0	0	8.65369	5.45461	0	0	2.45887	0
P2RY6	7.09366e-09	1.16125e-08	1.86823e-09	4.68857e-09	3.91802e-09	0	4.47469e-09	8.19945e-10
GM8773	0	0	0	0	0	0	0	0
NRP1	0	0	0	0	0	0	0	0
ZC3HC1	41.887	17.2254	54.387	21.1476	9.38829	22.7	48.1232	42.0588
OLFR488	0.531993	42.4909	65.7944	72.0641	0.000466408	0	4.87462	5.09642
TRIM35	11.7969	14.7471	10.0422	9.05478	25.9484	20.2166	22.3669	0.157818
AC104195.6	0	0	0	0	0	0	0	0
GM13652	0	0	0	0	0	0	0	0
INSM1	89.7381	7.05974e-05	0	7.32969e-07	4.14275e-05	0	1.10517e-09	35.0101
GM22006	0	79.6981	21.2223	1.12431	78.5953	1.59136e-09	60.3659	65.9846
WDR33	36.9515	44.0331	53.1547	0	0	19.6534	8.18769	16.6215
RPL9-PS1	37.1767	0.866487	0.595267	5.75935	10.2555	0	6.04115	10.9129
UBQLN5	131.497	0	123.601	136.214	90.8	59.8728	69.8216	61.4346
GM11748	0	0	0	0	0	0	0	0
TMEM248	0	0	0	10.8472	26.8926	0	0	13.5266
ARF1	0	0	0	0	0	0	0	0.354375
AP3D1	0.0593995	81.3262	247.266	0.718539	0	0	8.43443	28.468
GM5656	0	0	0	0	0	0	0	0
GM11970	1.10348	0	10.4777	14.4264	0.0863974	0	2.68861	21.8774
CYP11B2	0	0	0	0	0	0	0	0
IP6K3	0	0	0	17.329	0	0	0	22.3601
GM9800	0	0	0	0	0	0	0	0
OLFR338	1.3898	0	2.75115	14.6438	4.57658	0	1.86812	0.703101
GM17895	0	0	0	0	0	0	0	0
GM18751	0	0	0	0	0	0	0	0
SCGB1B18	0	0	0	0	0	0	0	0
GM27699	0	0	0	0	0	0	0	0
AREL1	9.81488	46.663	26.03	48.3382	0	22.7084	44.0397	36.635
PCNA	0	0	0	2.24077	0	0	23.6056	0
CACNG1	0	0	0	3.63177	0	0	2.50179	2.27533
SRPX	0.0001556	0	0	0	1.47539e-08	0	1.31771e-05	0
9130015L21RIK	0.0873693	33.1267	14.5026	0.0321235	0.052379	43.4987	5.97837	7.57693
MSTO1	20.1903	234.883	99.2632	97.7227	199.101	0	33.0422	32.9543
MIR6350	0	0	0	0	0	0	0	0
MTTP	0	10.4306	10.3858	5.36936	0.0776166	0.0328423	14.841	11.6322
PLEKHO2	0	0	0	0	0	0	0	0
GM16217	0	0	0	0	0	0	0	0
AC122309.1	0	0	5.25249	0	0	0	0	7.62154
TBX21	8.6242	18.7955	12.1673	19.3155	0.0758172	22.9192	7.20647	9.98288
5730488B01RIK	0	0	0	0	0	0	0	12.968
GM12271	0	0	0	0	0	0	0	0
GM17061	0	0	0	0	0	0	0	0
OLFR890	0	0	0	0	0	0	0	0
DDX1	103.549	0	0	0	0	0	2.11986	15.4332
GTSE1	49.6166	29.1084	28.6821	88.0001	0	0	13.4326	18.4087
GM12535	0	0	0	0	0	0	0	0
DNAH9	0.0146933	0	3.7972	2.7398	0	0	11.9328	5.52876
AGR3	0	0	0	0	0	0	0	0
GM6541	0	0	0	0	0	0	0	0
OPTC	0	0	0	0	0	0	0	0
OLFR476	0	0	0	0	0	0	0	0
OLFR615	0.165447	0.0916734	0.00484403	0	0	0	0	0.014517
OLFR578	9.66075	0	6.81757	9.01181	3.5185	0.0787895	5.14802	11.2016
KLK1B21	0	0	0	0	0	0	0	0.304214
1700041M19RIK	0.0780117	0	0.28119	0.0288617	0.0155843	0.236456	0.346316	0.765144
MAP3K20	0	0	0	0	0	0	0	0
HIST1H2BA	0	0	0	0	0	0	0	0
MIR7001	0	0	0	0	0	0	0	0
EBAG9	15.0159	17.9526	46.5339	39.4678	0	0	13.8456	21.6797
GM14638	0	0	0	0	0	0	0	0
GM47715	0.023192	0	0	0	0	0	0.724735	0
NOP2	0	0.0701483	0	0	0	0	1.08776	0.0707455
ZC3H6	0	0	0	0	5.55051	0	0	0
PSMA4	39.3511	23.5555	50.3168	67.9002	86.585	28.3905	45.5719	43.3563
GM11667	0	0	11.81	2.21684	0	0	0	0
GM13777	0	0	0	0	0	0	0	0
TAAR5	0	0	0	0	0	0	0	0
GM21856	0	0	0	0	0	0	0	0
FNTB	864.018	680.389	683.645	631.008	966.321	552.124	688.995	441.752
3632454L22RIK	0	0	0	0	0	0	6.45444	0
GM18396	0	0	0	0	0	0	0	0
LSR	0	0	0.00304073	0	0.27622	0.13688	0.125156	3.47914
GM43749	0	0	0	0	0	0	0	0
1700061H18RIK	0.633593	0	1.05223	8.3328	0	0	0	3.94446
CNTNAP1	0	0	0	0	0	0	17.1709	0.826924
ALMS1-PS1	0	0	5.85724	4.94738	0	0	9.79679	11.6468
GM20801	0	0	0	0	0	0	0	1.77149
GM14235	0	0	0	0	0	0	0	0
GM4760	0	0	0	0	0	0.0752446	0	0
TRHR	408.192	414.43	488.621	404.966	321.319	66.7946	225.549	259.919
AKR1C13	0	0	3.3457	0	0	0	14.8033	10.1688
OLFR387-PS1	0	0	0	0	0	0	0	0
GM23552	0	0	0	0	0	0	0	0
INTS7	4.11523	25.5045	14.2995	18.3135	3.4014	0.435592	13.0121	24.0078
4930524O08RIK	0	0.0423086	0.889728	3.36251	0.0563135	0.07991	0.00617788	0.0464318
E330017A01RIK	0	0	0	0	0	0	0	0
VMN1R26	0	0	0	0	0	0	0	0.512966
GM37953	0	0	0	0	0	0	0	0
BAHCC1	9.3735	0	2.30487	14.0356	15.8186	15.1808	0	11.4671
TPBG	38.7796	90.8547	0	96.9151	0	0	0.00491321	28.9411
GM9978	0	0	0	0	0	0	0	0
SNORA15	0	0	0	0	0	0	0	0
GM9427	0	0	0	0	0	0	0	0
AADACL3	0	0	0	0	0	0	0	0
OR5BS1P	0	0	0.0216555	0.137369	0	0	0.844268	0.0183269
OBOX3-PS7	0	0.0243965	2.04045	0	0.0228699	0.0410843	0	0.0200976
AC120787.3	0	0	0	0	0	0	0	0
GALC	117.808	27.7226	8.96934	7.99471	0	19.2364	13.3627	14.2036
GM8304	0	0	0.0236465	0.080531	0	0	0	0.0972366
1700092E19RIK	34.4165	0	14.5507	36.9867	181.989	0	0.765397	26.9094
GM16160	0	0	0	0	0	0	0	0
SLAMF8	0	113.293	4.04794	7.10243	48.7963	0	18.3473	28.5303
SESTD1	0	0	4.3214	1.7952	0	0	0	0
TMPRSS11A	0	0	0	0	0	0	0	0
OLFR806	0	0	0	0	0	0	0	0
GM47158	0	0	0	0	0	0	0	0
GM10036	0	0	0	0	0	0	0	0
GM12103	50.735	0	0	0	0	0	14.4381	0.412285
GM19085	0.0152415	0	0.00533636	0	0	1.45524	0	1.81558
E430018J23RIK	162.246	114.77	123.141	86.1752	45.8112	132.693	54.9778	113.175
GM48788	0	0	0	0	0	0	0	0
GM43264	0	0	0	0.117203	0	0	0	0.625899
NTM	14.2888	0	0	10.7616	25.8457	0	39.9439	16.3168
KLHDC3	1.38375	15.3632	16.0754	1.27896	0.209096	1.28609	42.9214	10.3278
AC168062.2	0	0	0	0	0	0	0	0
2510046G10RIK	0	0	0	0	10.2848	0	0	6.8107
1700066B17RIK	0	0	0	0	0	0	0	0
GM11248	0	0	1.21617	3.84169	5.22315	0	8.07158	4.25723
FSIP1	59.1468	110.446	100.68	33.9688	64.7616	36.8409	48.3737	66.9311
ASS1	224.494	194.941	127.117	10.1671	125.595	0	174.358	135.599
B230307C23RIK	7.42815	6.14854	13.476	2.73654	0	0	0	2.39769
RET	18.7202	0	7.32488	0	0	0	11.5678	7.74
TMEM69	96.8606	44.678	92.8808	9.59409	58.0393	116.746	30.0355	55.8616
IER5	0	0	0	0	0	0	0	3.84391
9530026F06RIK	0	30.5053	0	0	60.5822	0	0	0
GM12130	0	0	0	0	0	0	0	0
GM42418	0	0	0	0	0	0	0	8.12215
GM11899	0	3.12398	0	0	0	0	0	10.4794
ANO4	0.793703	0.0490418	6.41722	6.27788	0.0149778	0.0162411	3.96622	0.104009
THEM5	0	0	3.14014	0.025046	0	0.616099	5.21519	14.6677
GM9029	0	0	0	0	0	0	0	0
FAM213A	0.749395	11.5858	0.678818	3.7201	4.85221	5.45995e-08	11.115	36.9809
RHOX2A	4.72519	5.22866	17.8402	33.5346	36.4582	23.5589	24.7694	20.3627
GM47596	0	0	0	0	0	0	0	0
GM16427	5.96121	0.0755475	0.761272	0	0	0	0	1.17637
GM8587	0	0	0	0	0	0	0	0
AC107711.1	0	0	0	32.6229	0	9.07692	0	3.71843
ABTB2	0	0.152965	0	45.0611	0	0	0	0
GM43182	3.51522	6.16576	0.21159	6.77506	3.98915	0	2.87183	4.88786
1700092C10RIK	0	0	0	0	0	0	0	0
GM10298	0	0	0.0685485	8.83186	9.03039	0	0	0.0335163
FSIP2	6.08193	1.37798	8.27052	0	0	0	5.0574	12.4774
PLXNA1	0	1.44849	18.2539	1.07895	3.33929	0.0956268	5.38865	3.94253
COL26A1	110.939	0	0	35.9953	54.1289	0	45.8388	10.6863
VMN1R15	0	0	0	0	0	0	0	0
CLN8	0	0	76.7007	5.77209	0	0	0	0
GM28184	0	0	0	0	0	0	0	0
FAM135A	5.01275	30.9419	16.2602	0.169588	0	0.166525	18.3217	6.19317
AC166902.1	0	0	0	0	0	0	0	0
GM28246	0	0	0	0	0	0	0	0
E2F1	0	0	0	0	0	0	0	2.55061
GM28761	0	0	0	0	0	0	13.4543	0.0297881
GM3269	0	0	0.074312	0.994288	0.646767	0	0	0
GM614	0	0	0	0	0	0	0	0
GM9378	0	0	0	0	0	0	0	0
XRCC5	0	0	0	0	0	0	0	0
1700023F02RIK	0	0	0	0	0	0	0	0
GM6062	6.77546	0	0.0725995	4.27933	0	0	0	0.477504
MYO10	0	113.687	36.8331	45.8451	96.1391	0	66.7402	102.775
GM28151	0	30.9056	0	0	0	0	0	0
5031410I06RIK	0	0	0	0	0	0	0	0
POC1B	147.488	86.3299	7.31707	46.5218	212.36	0	10.0831	8.12597
GM31267	0	0	0	0	0	0	0	0
GM7861	0	0	0	0	0	0	0	0
GM48758	0	0	0	0	0	0	0	0
GM10371	0	0	0	42.9616	0	0	0	12.9296
GM48666	0	0	0	0	0	0	0	0
HPCAL4	82.6639	36.8088	2.30169	3.53541	1.797e-06	0	43.4518	16.9956
GM40418	0	0	0	0	0	0	0	0
PKD2L2	19.9114	32.1741	39.8266	32.6362	57.3783	18.5053	36.4868	59.7101
GM6653	0	0	0	0	0	0	0	0
CTH	0	0	0	0	0	0	0	7.08669
GM7855	0	0	0	0	0	0	0	0
CEMIP	56.4379	54.3375	55.0698	30.1448	99.5226	0.903163	17.5856	16.0727
GM16139	0	0	0	0	0	0	0	0
GSTO1	0	0.182457	20.3779	3.19422	0	0	0	1.9333
IGKV5-45	0	0	0	0	0	0	0	0.190486
TPH2	43.3923	0	0	0	0	0	1.70546	22.9254
WNK4	0	0	0.0186748	0	0	0	1.17984	0
E330014E10RIK	0	0	0	0	2.57318	0	2.47571	1.0606
KHDC1C	0	0	0	0	12.8382	0	0.0395014	5.11935
CBX5	0	0	0.00956977	8.8058	0	0	0	0.00994277
MOXD2	0	0	0	0	0	0	0	0
GM47628	95.7763	0	0	21.7835	0	0	59.1141	25.1619
GM48356	0	0	0	0	0	0	0	0
TIPRL	29.2003	9.69853	14.9147	6.63623	42.2538	0	23.0599	18.9721
GM8163	0	0	0	0	0	0	0	0
GM20386	0	0	0	0	0	52.9941	0	0
GM24753	0	0	0	0	0	0	0	0
AC159267.1	0	0	3.85415	0.0136631	14.8646	0	0	0.0792068
GM48794	0	0	0	0	0	0	0	0
MMP19	0	0	0	0	13.7894	0	0	9.052
SNRNP200	0.615667	0	0.0260676	1.3619	0	0	0	0.118842
FSD2	0	0	0.000888158	28.3971	0	0	0	6.91476
SMG6	6.24302	0	0.00403411	14.2089	0	48.9193	4.28162	22.3465
ARL1	0	8.45248	2.01424	1.2572	0.022846	6.00436	3.97407	4.04021
SAG	27.9057	124.437	28.9476	23.5878	78.5568	188.869	74.4938	57.8705
GM41041	0	0.0706807	0	30.5328	0	0	0	0
GM30551	0	0	0	6.24087	0	0	51.1528	1.69997
GM9630	0	0	0	0	0	0	0	0
LT629154.16	0	0	0	0	0	0	0	0
FXN	0	0	0	0	0	0	0	0
F13A1	132.925	0	0	0.00253905	0	0	0	0
4833418N17RIK	6.90806e-06	4.69143e-06	0.000506321	0.00267582	0	0	7.20666e-06	1.17792e-05
GM48287	40.2809	0	0	0	0	0	0	0
TBC1D5	11.8032	0	18.0088	24.9504	17.657	62.0077	0	21.8667
GM8996	0	0	0	0	0	0	0	0
GM21921	0	0	0	0	0	0	0	0
C130051F05RIK	28.1932	0	23.4976	24.2991	34.5325	30.3039	18.2371	38.6154
MSRB2	1311.66	342.285	623.437	675.638	1143.94	684.487	609.894	854.937
GM18690	0	0	0	0	0	0	0	0
SLC24A1	0	0	0	0	0	0	0	0.265604
MGLL	1708.46	2176.74	1754.05	2153.09	2125.43	2457.44	2430.54	1748.44
GM21723	0	0	0	0	0	0	0	0.0231061
PAXX	3.07713	66.8759	97.5941	150.266	0.230462	0	2.31451	37.8366
RPS19-PS13	0.0196722	0.0241694	0.0483969	0	0	0	0	0.0145265
GM4059	0	0	54.8048	0	0	17.7148	0	0
GM28787	0	0	0	0	0	0	0	0
LRRC55	0	0	0	0	0	0	0	0
